시도명,시군구명,읍면동명,인구사회 부문,산업경제 부문,물리환경 부문,과거대비인구변화(%),최근인구변화(연속감소년수),과거대비사업체변화(%),최근사업체변화(연속감소년수),노후건축물비율(%),부합부문(개수),2개 부문 이상 부합여부
부산광역시,부산광역시 남구,대연제5동,X,O,O,-14.14,2.00,-5.98,1.00,76.22,2,O
부산광역시,부산광역시 남구,대연제6동,O,O,O,-53.02,5.00,-25.09,2.00,80.17,3,O
부산광역시,부산광역시 남구,용호제1동,O,X,O,-4.83,5.00,2.09,2.00,74.89,2,O
부산광역시,부산광역시 남구,용호제2동,O,X,O,-9.86,4.00,-2.58,1.00,93.75,2,O
부산광역시,부산광역시 남구,용호제3동,O,X,O,-40.06,5.00,-0.68,2.00,90.39,2,O
부산광역시,부산광역시 남구,용호제4동,O,X,O,-23.79,2.00,2.84,1.00,76.70,2,O
부산광역시,부산광역시 남구,용당동,O,X,O,-4.11,5.00,5.40,1.00,65.40,2,O
부산광역시,부산광역시 남구,감만제1동,O,O,O,-39.10,5.00,-14.71,4.00,85.15,3,O
부산광역시,부산광역시 남구,감만제2동,O,O,O,-42.03,2.00,-12.27,4.00,83.76,3,O
부산광역시,부산광역시 남구,문현제1동,O,O,O,-33.67,5.00,-7.32,1.00,80.21,3,O
부산광역시,부산광역시 남구,문현제2동,O,O,O,-45.69,3.00,-6.37,2.00,88.15,3,O
부산광역시,부산광역시 남구,문현제3동,O,X,O,-42.65,5.00,-0.29,2.00,81.72,2,O
부산광역시,부산광역시 남구,문현제4동,O,X,O,-14.24,5.00,-2.51,1.00,88.55,2,O
부산광역시,부산광역시 남구,대연제1동,X,O,O,40.39,2.00,-6.14,4.00,72.45,2,O
부산광역시,부산광역시 남구,우암동,O,O,O,0.00,3.00,-23.71,5.00,90.92,3,O
부산광역시,부산광역시 북구,구포제1동,O,O,O,-40.67,2.00,-9.74,2.00,82.34,3,O
부산광역시,부산광역시 북구,구포제2동,O,O,O,-16.68,5.00,-8.10,2.00,78.57,3,O
부산광역시,부산광역시 북구,구포제3동,O,O,O,-24.01,5.00,-13.25,1.00,81.78,3,O
부산광역시,부산광역시 북구,금곡동,X,X,O,-7.55,2.00,0.22,1.00,57.98,1,X
부산광역시,부산광역시 북구,화명제1동,X,X,X,14.76,1.00,4.02,1.00,17.94,0,X
부산광역시,부산광역시 북구,덕천제1동,O,X,O,-52.26,5.00,-1.72,1.00,78.84,2,O
부산광역시,부산광역시 북구,덕천제2동,O,X,O,-40.79,5.00,-1.68,2.00,79.40,2,O
부산광역시,부산광역시 북구,덕천제3동,O,X,O,-34.73,5.00,0.69,1.00,82.20,2,O
부산광역시,부산광역시 북구,만덕제1동,O,O,O,-52.01,5.00,-26.74,2.00,76.54,3,O
부산광역시,부산광역시 북구,만덕제2동,O,O,O,-18.96,3.00,-13.10,2.00,82.94,3,O
부산광역시,부산광역시 북구,만덕제3동,O,O,O,-13.38,5.00,-6.89,4.00,83.38,3,O
부산광역시,부산광역시 북구,화명제2동,O,O,O,-16.34,5.00,-7.50,2.00,76.35,3,O
부산광역시,부산광역시 북구,화명제3동,O,X,X,-7.83,3.00,3.22,0.00,1.17,1,X
부산광역시,부산광역시 해운대구,우제1동,X,X,O,19.95,2.00,5.51,0.00,77.99,1,X
부산광역시,부산광역시 해운대구,우제2동,X,X,O,15.82,1.00,23.24,0.00,66.38,1,X
부산광역시,부산광역시 해운대구,중제1동,X,X,O,11.32,2.00,0.09,2.00,66.47,1,X
부산광역시,부산광역시 해운대구,중제2동,O,O,O,-25.23,3.00,-14.55,1.00,55.33,3,O
부산광역시,부산광역시 해운대구,송정동,X,X,X,2.29,2.00,13.23,1.00,47.06,0,X
부산광역시,부산광역시 해운대구,반여제2동,O,O,O,-41.94,5.00,-19.33,5.00,90.60,3,O
부산광역시,부산광역시 해운대구,반여제3동,O,O,O,-40.95,5.00,-20.21,2.00,94.55,3,O
부산광역시,부산광역시 해운대구,반송제1동,O,O,O,-6.14,3.00,-25.46,3.00,84.71,3,O
부산광역시,부산광역시 해운대구,반송제2동,O,O,O,-31.22,5.00,-15.51,1.00,83.07,3,O
부산광역시,부산광역시 해운대구,반송제3동,O,O,O,-100.00,4.00,-12.89,2.00,81.50,3,O
부산광역시,부산광역시 해운대구,재송제1동,X,X,O,0.72,1.00,5.32,0.00,68.23,1,X
부산광역시,부산광역시 해운대구,재송제2동,O,X,O,-22.96,5.00,-2.01,2.00,82.21,2,O
부산광역시,부산광역시 해운대구,좌제1동,X,X,X,2.99,2.00,2.11,0.00,23.72,0,X
부산광역시,부산광역시 해운대구,좌제2동,O,X,O,-8.22,3.00,1.51,0.00,53.22,2,O
부산광역시,부산광역시 해운대구,좌제3동,O,X,X,-12.21,5.00,-1.66,1.00,17.67,1,X
부산광역시,부산광역시 해운대구,좌제4동,O,X,O,-10.24,5.00,-1.75,1.00,56.85,2,O
부산광역시,부산광역시 해운대구,반여제1동,O,X,O,-4.13,3.00,-0.23,1.00,76.71,2,O
부산광역시,부산광역시 해운대구,반여제4동,O,X,O,-11.42,5.00,-4.74,2.00,61.13,2,O
부산광역시,부산광역시 사하구,괴정제1동,O,X,O,-25.91,4.00,-4.19,1.00,84.12,2,O
부산광역시,부산광역시 사하구,괴정제2동,O,X,O,-34.77,2.00,-3.30,1.00,91.11,2,O
부산광역시,부산광역시 사하구,괴정제3동,O,O,O,-44.45,5.00,-14.57,2.00,83.22,3,O
부산광역시,부산광역시 사하구,괴정제4동,O,O,O,-34.23,5.00,-5.59,1.00,87.86,3,O
부산광역시,부산광역시 사하구,당리동,O,X,O,-6.20,3.00,1.02,0.00,82.91,2,O
부산광역시,부산광역시 사하구,하단제1동,O,X,O,-10.44,5.00,-1.07,2.00,74.28,2,O
부산광역시,부산광역시 사하구,하단제2동,O,X,O,-5.28,5.00,3.07,0.00,68.66,2,O
부산광역시,부산광역시 사하구,신평제1동,O,O,O,-39.07,4.00,-5.74,1.00,88.08,3,O
부산광역시,부산광역시 사하구,신평제2동,O,X,O,-27.53,4.00,-0.36,1.00,74.32,2,O
부산광역시,부산광역시 사하구,장림제1동,O,X,O,-31.58,5.00,1.29,1.00,71.72,2,O
부산광역시,부산광역시 사하구,장림제2동,O,X,O,-7.27,5.00,2.53,1.00,79.89,2,O
부산광역시,부산광역시 사하구,다대제1동,O,X,O,-1.95,4.00,0.85,1.00,76.63,2,O
부산광역시,부산광역시 사하구,다대제2동,X,X,O,-19.78,2.00,3.38,0.00,60.63,1,X
부산광역시,부산광역시 사하구,구평동,X,X,X,-16.84,2.00,2.62,0.00,49.35,0,X
부산광역시,부산광역시 사하구,감천제1동,O,O,O,-32.21,5.00,-11.22,1.00,90.53,3,O
부산광역시,부산광역시 사하구,감천제2동,O,O,O,-69.27,5.00,-19.25,0.00,96.87,3,O
부산광역시,부산광역시 금정구,서제1동,O,O,O,-65.26,5.00,-30.51,5.00,88.81,3,O
부산광역시,부산광역시 금정구,서제2동,O,O,O,-54.60,5.00,-19.74,2.00,88.48,3,O
부산광역시,부산광역시 금정구,금사동,O,X,O,-62.76,3.00,1.47,0.00,77.23,2,O
부산광역시,부산광역시 금정구,부곡제1동,O,O,O,-71.43,5.00,-10.53,3.00,88.70,3,O
부산광역시,부산광역시 금정구,부곡제2동,O,O,O,-44.14,5.00,-15.73,1.00,80.43,3,O
부산광역시,부산광역시 금정구,부곡제3동,O,X,O,-10.35,5.00,-0.89,1.00,72.76,2,O
부산광역시,부산광역시 금정구,부곡제4동,O,O,O,-27.29,5.00,-16.79,2.00,84.52,3,O
부산광역시,부산광역시 금정구,장전제1동,X,O,O,-16.69,2.00,-11.68,1.00,57.97,2,O
부산광역시,부산광역시 금정구,장전제2동,X,X,O,2.47,2.00,2.73,1.00,57.92,1,X
부산광역시,부산광역시 금정구,장전제3동,O,O,O,-61.71,3.00,-13.89,3.00,74.60,3,O
부산광역시,부산광역시 금정구,선두구동,O,X,X,-41.40,5.00,23.21,1.00,40.34,1,X
부산광역시,부산광역시 금정구,청룡노포동,X,X,O,1.72,2.00,1.07,1.00,59.03,1,X
부산광역시,부산광역시 금정구,남산동,O,O,O,-11.60,5.00,-11.59,1.00,76.55,3,O
부산광역시,부산광역시 금정구,구서제1동,O,X,O,-9.58,3.00,1.35,1.00,70.26,2,O
부산광역시,부산광역시 금정구,구서제2동,O,X,O,-2.64,3.00,-1.64,1.00,77.38,2,O
부산광역시,부산광역시 금정구,금성동,O,X,X,-29.98,3.00,-0.58,1.00,37.06,1,X
부산광역시,부산광역시 금정구,서제3동,O,O,O,-65.72,5.00,-12.83,1.00,90.95,3,O
부산광역시,부산광역시 강서구,대저1동,O,X,O,-68.80,5.00,-4.90,1.00,56.50,2,O
부산광역시,부산광역시 강서구,대저2동,O,X,X,-52.46,4.00,50.91,0.00,32.63,1,X
부산광역시,부산광역시 강서구,강동동,O,X,O,-56.77,5.00,31.29,0.00,54.64,2,O
부산광역시,부산광역시 강서구,명지동,X,X,X,93.04,0.00,13.50,0.00,47.08,0,X
부산광역시,부산광역시 강서구,가락동,O,X,O,-60.59,4.00,26.71,0.00,61.31,2,O
부산광역시,부산광역시 강서구,녹산동,X,X,X,176.22,0.00,14.39,0.00,15.65,0,X
부산광역시,부산광역시 강서구,천가동,X,X,O,-11.44,0.00,5.61,0.00,54.49,1,X
부산광역시,부산광역시 연제구,거제제1동,X,X,O,-2.88,2.00,2.01,1.00,68.79,1,X
부산광역시,부산광역시 연제구,거제제2동,O,X,O,-26.27,5.00,3.23,1.00,86.81,2,O
부산광역시,부산광역시 연제구,거제제3동,O,X,O,-41.84,4.00,-1.40,1.00,85.88,2,O
부산광역시,부산광역시 연제구,거제제4동,O,X,O,-5.81,3.00,0.31,1.00,71.20,2,O
부산광역시,부산광역시 연제구,연산제1동,O,X,O,-33.93,3.00,-1.67,1.00,83.19,2,O
부산광역시,부산광역시 연제구,연산제2동,O,X,O,-52.09,2.00,-3.62,2.00,85.23,2,O
부산광역시,부산광역시 연제구,연산제3동,O,O,O,-49.05,5.00,-16.93,2.00,95.20,3,O
부산광역시,부산광역시 연제구,연산제4동,O,X,O,-24.55,4.00,1.67,0.00,82.52,2,O
부산광역시,부산광역시 연제구,연산제5동,O,X,O,-33.03,0.00,5.19,1.00,63.58,2,O
부산광역시,부산광역시 연제구,연산제6동,O,O,O,-9.78,4.00,-7.17,2.00,87.97,3,O
부산광역시,부산광역시 연제구,연산제8동,O,O,O,-63.46,3.00,-24.29,4.00,86.33,3,O
부산광역시,부산광역시 연제구,연산제9동,O,X,O,-11.92,3.00,0.33,0.00,83.52,2,O
부산광역시,부산광역시 수영구,남천제1동,X,X,O,-19.32,1.00,-0.92,1.00,75.08,1,X
부산광역시,부산광역시 수영구,남천제2동,O,X,O,-26.85,2.00,-2.51,1.00,83.25,2,O
부산광역시,부산광역시 수영구,수영동,O,O,O,-29.38,2.00,-7.13,1.00,86.87,3,O
부산광역시,부산광역시 수영구,망미제1동,O,O,O,-30.79,5.00,-6.77,2.00,87.97,3,O
부산광역시,부산광역시 수영구,망미제2동,O,X,O,-26.77,5.00,-1.35,2.00,83.89,2,O
부산광역시,부산광역시 수영구,광안제1동,X,X,O,-0.12,0.00,-0.35,1.00,74.85,1,X
부산광역시,부산광역시 수영구,광안제2동,X,O,O,-15.43,0.00,-5.19,1.00,74.57,2,O
부산광역시,부산광역시 수영구,광안제3동,O,O,O,-30.77,1.00,-7.35,1.00,81.77,3,O
부산광역시,부산광역시 수영구,광안제4동,X,X,O,-10.67,2.00,-2.57,1.00,79.23,1,X
부산광역시,부산광역시 수영구,민락동,O,X,O,-22.18,2.00,3.20,1.00,64.76,2,O
부산광역시,부산광역시 사상구,삼락동,O,X,O,-68.05,5.00,-2.99,1.00,69.60,2,O
부산광역시,부산광역시 사상구,모라제1동,O,X,O,-9.21,5.00,-2.76,2.00,78.62,2,O
부산광역시,부산광역시 사상구,모라제3동,O,X,O,-45.13,5.00,0.97,1.00,68.50,2,O
부산광역시,부산광역시 사상구,덕포제1동,O,O,O,-51.78,3.00,-17.21,4.00,91.59,3,O
부산광역시,부산광역시 사상구,덕포제2동,O,X,O,-23.09,5.00,-3.11,2.00,69.91,2,O
부산광역시,부산광역시 사상구,괘법동,O,X,O,-32.72,2.00,-2.55,2.00,74.63,2,O
부산광역시,부산광역시 사상구,주례제1동,O,X,O,-61.00,5.00,-1.99,1.00,82.88,2,O
부산광역시,부산광역시 사상구,주례제2동,O,X,O,-8.47,5.00,1.38,1.00,79.42,2,O
부산광역시,부산광역시 사상구,주례제3동,O,X,O,-35.12,5.00,-1.78,2.00,84.52,2,O
부산광역시,부산광역시 사상구,학장동,O,X,O,-21.40,2.00,-1.31,1.00,57.86,2,O
부산광역시,부산광역시 사상구,엄궁동,O,X,O,-5.17,5.00,5.02,0.00,69.01,2,O
부산광역시,부산광역시 사상구,감전동,X,X,O,2.16,2.00,-1.37,2.00,66.13,1,X
부산광역시,부산광역시 기장군,기장읍,X,X,X,5.95,1.00,15.67,1.00,46.20,0,X
부산광역시,부산광역시 기장군,장안읍,O,X,X,-50.86,5.00,10.36,0.00,44.99,1,X
부산광역시,부산광역시 기장군,일광면,O,X,O,-34.22,3.00,9.06,1.00,60.86,2,O
부산광역시,부산광역시 기장군,정관면,X,X,X,209.97,0.00,25.70,0.00,19.94,0,X
부산광역시,부산광역시 기장군,철마면,X,X,X,10.05,2.00,11.04,1.00,45.55,0,X
대구광역시,대구광역시 중구,삼덕동,X,X,O,17.78,1.00,2.05,1.00,64.42,1,X
대구광역시,대구광역시 중구,성내1동,X,O,O,-6.91,2.00,-5.92,1.00,84.62,2,O
대구광역시,대구광역시 중구,성내2동,O,X,O,-15.03,5.00,11.42,1.00,84.68,2,O
대구광역시,대구광역시 중구,성내3동,O,O,O,-40.30,5.00,-15.04,1.00,87.38,3,O
대구광역시,대구광역시 중구,대신동,O,X,O,1.57,3.00,-0.07,2.00,81.84,2,O
대구광역시,대구광역시 중구,남산1동,O,O,O,-61.31,2.00,-10.55,2.00,84.61,3,O
대구광역시,대구광역시 중구,남산2동,O,X,O,-65.35,5.00,2.13,1.00,88.63,2,O
대구광역시,대구광역시 중구,남산3동,O,O,O,-44.23,2.00,-34.02,2.00,77.79,3,O
대구광역시,대구광역시 중구,남산4동,O,X,O,-38.51,5.00,-3.91,2.00,79.41,2,O
대구광역시,대구광역시 중구,대봉1동,O,X,O,-39.64,3.00,18.75,0.00,70.70,2,O
대구광역시,대구광역시 중구,대봉2동,O,O,O,-67.19,5.00,-12.94,1.00,89.11,3,O
대구광역시,대구광역시 중구,동인동,O,X,O,0.00,3.00,-1.73,1.00,80.35,2,O
대구광역시,대구광역시 동구,신암1동,O,O,O,-57.81,5.00,-19.96,2.00,93.51,3,O
대구광역시,대구광역시 동구,신암2동,O,X,O,-1.04,3.00,-3.20,1.00,77.16,2,O
대구광역시,대구광역시 동구,신암3동,O,O,O,-61.86,5.00,-13.59,2.00,90.67,3,O
대구광역시,대구광역시 동구,신암4동,O,O,O,-44.77,5.00,-8.33,2.00,83.12,3,O
대구광역시,대구광역시 동구,신암5동,O,O,O,-45.05,5.00,-13.97,4.00,92.14,3,O
대구광역시,대구광역시 동구,신천1·2동,X,O,O,-18.47,2.00,-21.21,1.00,83.96,2,O
대구광역시,대구광역시 동구,신천3동,O,X,O,-41.80,5.00,1.63,1.00,84.29,2,O
대구광역시,대구광역시 동구,신천4동,O,O,O,-48.92,3.00,-11.28,1.00,89.00,3,O
대구광역시,대구광역시 동구,효목1동,O,O,O,-46.89,5.00,-11.15,2.00,86.92,3,O
대구광역시,대구광역시 동구,효목2동,O,O,O,-38.78,5.00,-9.95,1.00,87.85,3,O
대구광역시,대구광역시 동구,도평동,O,O,O,-36.32,3.00,-5.45,4.00,66.01,3,O
대구광역시,대구광역시 동구,불로·봉무동,X,X,O,38.67,0.00,17.22,1.00,63.34,1,X
대구광역시,대구광역시 동구,지저동,O,X,O,-28.99,5.00,-2.70,1.00,81.65,2,O
대구광역시,대구광역시 동구,동촌동,O,X,O,-3.62,3.00,-1.98,2.00,74.07,2,O
대구광역시,대구광역시 동구,방촌동,O,O,O,-32.82,5.00,-5.41,1.00,78.08,3,O
대구광역시,대구광역시 동구,해안동,O,X,O,-12.03,5.00,1.02,1.00,68.94,2,O
대구광역시,대구광역시 동구,공산동,O,X,O,-12.30,5.00,1.97,1.00,50.88,2,O
대구광역시,대구광역시 동구,안심1동,X,X,O,25.69,1.00,9.69,0.00,58.05,1,X
대구광역시,대구광역시 동구,안심2동,O,X,O,-27.46,4.00,2.07,0.00,62.06,2,O
대구광역시,대구광역시 동구,안심3·4동,X,X,X,15.86,0.00,5.38,0.00,43.66,0,X
대구광역시,대구광역시 서구,내당1동,O,O,O,-53.85,5.00,-20.53,2.00,81.57,3,O
대구광역시,대구광역시 서구,내당2·3동,O,O,O,-24.75,5.00,-40.98,4.00,81.73,3,O
대구광역시,대구광역시 서구,내당4동,O,X,O,-38.85,5.00,1.46,0.00,82.82,2,O
대구광역시,대구광역시 서구,비산1동,O,O,O,-55.50,5.00,-17.45,2.00,90.63,3,O
대구광역시,대구광역시 서구,비산2·3동,O,O,O,-39.87,5.00,-24.19,2.00,85.97,3,O
대구광역시,대구광역시 서구,비산4동,O,O,O,-42.69,5.00,-13.30,1.00,73.03,3,O
대구광역시,대구광역시 서구,비산5동,O,O,O,-59.20,5.00,-24.15,1.00,92.45,3,O
대구광역시,대구광역시 서구,비산6동,O,O,O,-48.91,5.00,-26.54,3.00,74.77,3,O
대구광역시,대구광역시 서구,비산7동,O,X,O,-59.40,5.00,1.48,1.00,84.17,2,O
대구광역시,대구광역시 서구,평리1동,O,O,O,-60.19,3.00,-25.28,2.00,90.49,3,O
대구광역시,대구광역시 서구,평리2동,O,O,O,-49.74,3.00,-42.71,2.00,85.76,3,O
대구광역시,대구광역시 서구,평리3동,O,O,O,-56.47,5.00,-21.78,3.00,90.83,3,O
대구광역시,대구광역시 서구,평리4동,O,O,O,-41.59,4.00,-22.93,1.00,84.01,3,O
대구광역시,대구광역시 서구,평리5동,O,O,O,-80.65,5.00,-19.42,2.00,94.10,3,O
대구광역시,대구광역시 서구,평리6동,O,O,O,-53.26,5.00,-16.74,1.00,92.74,3,O
대구광역시,대구광역시 서구,상중이동,O,X,O,-19.91,5.00,4.46,0.00,54.85,2,O
대구광역시,대구광역시 서구,원대동,O,O,O,-34.42,5.00,-19.80,1.00,81.26,3,O
대구광역시,대구광역시 남구,이천동,O,X,O,-9.56,5.00,-4.68,2.00,78.68,2,O
대구광역시,대구광역시 남구,봉덕1동,O,O,O,-51.03,4.00,-19.53,3.00,82.14,3,O
대구광역시,대구광역시 남구,봉덕2동,O,O,O,-46.54,4.00,-6.46,0.00,84.56,3,O
대구광역시,대구광역시 남구,봉덕3동,O,O,O,-21.68,5.00,-12.81,1.00,79.31,3,O
대구광역시,대구광역시 남구,대명1동,O,X,O,-62.08,2.00,-2.65,1.00,79.27,2,O
대구광역시,대구광역시 남구,대명2동,O,X,O,-22.93,5.00,-1.41,1.00,78.66,2,O
대구광역시,대구광역시 남구,대명3동,O,O,O,-27.87,5.00,-8.47,2.00,87.87,3,O
대구광역시,대구광역시 남구,대명4동,O,O,O,-56.64,5.00,-14.34,1.00,90.19,3,O
대구광역시,대구광역시 남구,대명5동,O,X,O,-43.14,5.00,0.11,1.00,78.85,2,O
대구광역시,대구광역시 남구,대명6동,O,X,O,-67.26,3.00,5.28,2.00,76.63,2,O
대구광역시,대구광역시 남구,대명9동,O,X,O,-23.96,4.00,2.77,2.00,74.88,2,O
대구광역시,대구광역시 남구,대명10동,O,O,O,-40.21,4.00,-9.80,2.00,80.27,3,O
대구광역시,대구광역시 남구,대명11동,O,X,O,-52.00,5.00,2.46,0.00,88.32,2,O
대구광역시,대구광역시 북구,고성동,O,O,O,-68.73,5.00,-11.39,1.00,87.75,3,O
대구광역시,대구광역시 북구,칠성동,X,X,O,12.83,1.00,-1.84,1.00,84.69,1,X
대구광역시,대구광역시 북구,침산1동,O,X,O,-69.38,5.00,0.90,1.00,64.97,2,O
대구광역시,대구광역시 북구,침산2동,X,O,O,-0.92,2.00,-3.86,3.00,67.86,2,O
대구광역시,대구광역시 북구,침산3동,O,X,O,2.19,3.00,3.24,0.00,66.78,2,O
대구광역시,대구광역시 북구,산격1동,O,O,O,-64.03,5.00,-11.11,1.00,88.90,3,O
대구광역시,대구광역시 북구,산격2동,O,X,O,-21.52,5.00,0.30,1.00,56.34,2,O
대구광역시,대구광역시 북구,산격3동,O,X,O,-48.62,5.00,-2.22,1.00,69.52,2,O
대구광역시,대구광역시 북구,산격4동,O,O,O,-40.22,5.00,-2.68,3.00,90.26,3,O
대구광역시,대구광역시 북구,복현1동,O,O,X,-35.94,5.00,-11.93,2.00,44.80,2,O
대구광역시,대구광역시 북구,복현2동,X,X,O,-11.68,1.00,-1.03,1.00,59.50,1,X
대구광역시,대구광역시 북구,검단동,O,X,X,-41.03,5.00,7.11,0.00,48.28,1,X
대구광역시,대구광역시 북구,무태조야동,O,X,X,-6.83,5.00,7.88,1.00,28.61,1,X
대구광역시,대구광역시 북구,태전2동,O,X,O,-43.53,5.00,0.83,0.00,53.85,2,O
대구광역시,대구광역시 북구,관문동,X,X,X,34.58,2.00,5.66,0.00,46.16,0,X
대구광역시,대구광역시 북구,읍내동,O,X,O,-8.25,4.00,0.37,1.00,64.21,2,O
대구광역시,대구광역시 북구,관음동,O,X,O,-20.83,5.00,0.47,1.00,79.99,2,O
대구광역시,대구광역시 북구,태전1동,O,X,O,-10.12,3.00,0.09,0.00,54.17,2,O
대구광역시,대구광역시 북구,구암동,O,X,X,-11.45,5.00,-3.19,1.00,41.12,1,X
대구광역시,대구광역시 북구,노원동,O,X,O,-9.97,5.00,-0.84,1.00,59.84,2,O
대구광역시,대구광역시 북구,동천동,O,X,X,-40.67,5.00,-3.32,1.00,6.68,1,X
대구광역시,대구광역시 북구,국우동,O,X,X,-1.85,3.00,5.23,0.00,25.41,1,X
대구광역시,대구광역시 북구,대현동,X,O,O,0.00,2.00,-16.69,2.00,77.60,2,O
대구광역시,대구광역시 수성구,범어1동,O,X,O,-32.56,2.00,0.90,0.00,76.90,2,O
대구광역시,대구광역시 수성구,범어2동,X,X,O,-13.44,2.00,7.06,1.00,80.18,1,X
대구광역시,대구광역시 수성구,범어3동,O,X,O,-30.35,1.00,-2.74,1.00,69.61,2,O
대구광역시,대구광역시 수성구,범어4동,O,X,O,-26.41,2.00,-4.48,2.00,77.15,2,O
대구광역시,대구광역시 수성구,만촌1동,O,X,O,-10.95,4.00,4.83,0.00,75.58,2,O
대구광역시,대구광역시 수성구,만촌2동,O,X,O,-66.28,3.00,3.89,0.00,79.22,2,O
대구광역시,대구광역시 수성구,만촌3동,O,O,O,-11.28,4.00,-5.15,3.00,83.76,3,O
대구광역시,대구광역시 수성구,수성1가동,O,O,O,-13.61,3.00,-9.19,3.00,82.97,3,O
대구광역시,대구광역시 수성구,수성2·3가동,O,O,O,-37.07,2.00,-13.83,1.00,88.77,3,O
대구광역시,대구광역시 수성구,수성4가동,O,X,O,-6.32,5.00,3.18,1.00,78.82,2,O
대구광역시,대구광역시 수성구,황금1동,O,X,O,-9.65,5.00,-3.56,2.00,54.24,2,O
대구광역시,대구광역시 수성구,황금2동,O,X,O,-21.15,2.00,1.40,2.00,75.38,2,O
대구광역시,대구광역시 수성구,중동,O,X,O,-43.99,5.00,-1.59,1.00,79.22,2,O
대구광역시,대구광역시 수성구,상동,X,O,O,-15.65,1.00,-8.02,0.00,71.88,2,O
대구광역시,대구광역시 수성구,파동,O,O,O,-26.19,2.00,-12.31,2.00,81.83,3,O
대구광역시,대구광역시 수성구,두산동,X,X,O,15.74,2.00,6.97,1.00,63.86,1,X
대구광역시,대구광역시 수성구,지산1동,O,X,O,-24.90,5.00,0.00,0.00,75.65,2,O
대구광역시,대구광역시 수성구,지산2동,O,X,O,-24.43,5.00,-4.64,2.00,73.90,2,O
대구광역시,대구광역시 수성구,범물1동,O,X,O,-32.76,5.00,4.87,1.00,79.44,2,O
대구광역시,대구광역시 수성구,범물2동,O,X,O,-21.56,5.00,-0.30,1.00,79.52,2,O
대구광역시,대구광역시 수성구,고산1동,O,X,X,-12.65,3.00,-3.08,2.00,43.00,1,X
대구광역시,대구광역시 수성구,고산2동,O,X,O,-9.18,5.00,1.27,0.00,56.31,2,O
대구광역시,대구광역시 수성구,고산3동,X,X,O,-1.72,2.00,-1.51,2.00,54.42,1,X
대구광역시,대구광역시 달서구,두류3동,O,X,O,-38.00,5.00,-0.33,1.00,79.58,2,O
대구광역시,대구광역시 달서구,본리동,X,X,O,0.48,2.00,1.48,0.00,50.53,1,X
대구광역시,대구광역시 달서구,감삼동,O,X,O,8.69,3.00,-1.08,1.00,81.10,2,O
대구광역시,대구광역시 달서구,죽전동,O,X,O,-16.69,4.00,0.39,0.00,77.04,2,O
대구광역시,대구광역시 달서구,장기동,O,X,X,-77.48,5.00,1.33,0.00,34.85,1,X
대구광역시,대구광역시 달서구,이곡1동,O,X,X,-14.71,5.00,2.46,0.00,38.60,1,X
대구광역시,대구광역시 달서구,신당동,O,X,X,-14.82,5.00,-3.41,1.00,29.67,1,X
대구광역시,대구광역시 달서구,월성1동,X,X,X,22.91,0.00,6.31,0.00,38.35,0,X
대구광역시,대구광역시 달서구,월성2동,O,X,X,-28.48,5.00,2.61,0.00,44.66,1,X
대구광역시,대구광역시 달서구,진천동,X,X,X,21.11,1.00,1.39,0.00,46.98,0,X
대구광역시,대구광역시 달서구,상인1동,O,X,O,-0.40,4.00,1.77,0.00,56.43,2,O
대구광역시,대구광역시 달서구,상인2동,O,X,O,-23.87,5.00,-0.91,1.00,72.07,2,O
대구광역시,대구광역시 달서구,상인3동,O,X,O,-32.98,5.00,-2.41,2.00,81.70,2,O
대구광역시,대구광역시 달서구,도원동,O,X,X,-12.18,3.00,-2.63,1.00,31.39,1,X
대구광역시,대구광역시 달서구,송현1동,O,O,O,-28.90,5.00,-7.06,2.00,77.27,3,O
대구광역시,대구광역시 달서구,송현2동,O,O,O,-34.29,5.00,-6.38,1.00,82.46,3,O
대구광역시,대구광역시 달서구,본동,O,O,O,-13.97,5.00,-7.39,2.00,69.25,3,O
대구광역시,대구광역시 달서구,용산1동,O,X,X,-12.47,3.00,2.14,0.00,29.46,1,X
대구광역시,대구광역시 달서구,용산2동,O,X,X,-14.38,5.00,-1.48,1.00,5.69,1,X
대구광역시,대구광역시 달서구,이곡2동,O,X,X,-14.90,5.00,1.98,0.00,41.00,1,X
대구광역시,대구광역시 달서구,성당동,O,O,O,0.00,4.00,-7.46,1.00,83.46,3,O
대구광역시,대구광역시 달서구,두류1·2동,O,X,O,0.00,5.00,-3.56,1.00,81.90,2,O
대구광역시,대구광역시 달성군,화원읍,O,X,O,-7.39,5.00,1.86,0.00,63.29,2,O
대구광역시,대구광역시 달성군,논공읍,O,X,X,-17.64,5.00,6.69,0.00,49.20,1,X
대구광역시,대구광역시 달성군,다사읍,X,X,X,14.54,0.00,7.96,0.00,29.73,0,X
대구광역시,대구광역시 달성군,가창면,O,X,O,-28.46,2.00,6.83,0.00,67.00,2,O
대구광역시,대구광역시 달성군,하빈면,O,X,X,-33.67,1.00,14.66,0.00,45.20,1,X
대구광역시,대구광역시 달성군,옥포면,O,X,O,18.73,3.00,2.78,2.00,60.63,2,O
대구광역시,대구광역시 달성군,현풍면,X,X,O,-9.23,1.00,7.31,0.00,52.07,1,X
대구광역시,대구광역시 달성군,유가면,O,X,X,-23.05,2.00,21.32,2.00,43.43,1,X
대구광역시,대구광역시 달성군,구지면,X,X,O,-11.10,2.00,13.29,0.00,59.24,1,X
