,시군구명,읍면동명,과거대비인구변화...,최근인구변화.연속감소년수.,과거대비사업체변화...,최근사업체변화.연속감소년수.,노후건축물비율...,부합부문.개수.,X2개.부문.이상.부합여부
714,대구광역시 북구,동천동,-40.67,5,-3.32,1,6.68,1,0
715,대구광역시 북구,국우동,-1.85,3,5.23,0,25.41,1,0
716,대구광역시 북구,대현동,0,2,-16.69,2,77.6,2,1
717,대구광역시 수성구,범어1동,-32.56,2,0.9,0,76.9,2,1
718,대구광역시 수성구,범어2동,-13.44,2,7.06,1,80.18,1,0
719,대구광역시 수성구,범어3동,-30.35,1,-2.74,1,69.61,2,1
720,대구광역시 수성구,범어4동,-26.41,2,-4.48,2,77.15,2,1
721,대구광역시 수성구,만촌1동,-10.95,4,4.83,0,75.58,2,1
722,대구광역시 수성구,만촌2동,-66.28,3,3.89,0,79.22,2,1
723,대구광역시 수성구,만촌3동,-11.28,4,-5.15,3,83.76,3,1
724,대구광역시 수성구,수성1가동,-13.61,3,-9.19,3,82.97,3,1
725,대구광역시 수성구,수성2·3가동,-37.07,2,-13.83,1,88.77,3,1
726,대구광역시 수성구,수성4가동,-6.32,5,3.18,1,78.82,2,1
727,대구광역시 수성구,황금1동,-9.65,5,-3.56,2,54.24,2,1
728,대구광역시 수성구,황금2동,-21.15,2,1.4,2,75.38,2,1
729,대구광역시 수성구,중동,-43.99,5,-1.59,1,79.22,2,1
730,대구광역시 수성구,상동,-15.65,1,-8.02,0,71.88,2,1
731,대구광역시 수성구,파동,-26.19,2,-12.31,2,81.83,3,1
732,대구광역시 수성구,두산동,15.74,2,6.97,1,63.86,1,0
733,대구광역시 수성구,지산1동,-24.9,5,0,0,75.65,2,1
734,대구광역시 수성구,지산2동,-24.43,5,-4.64,2,73.9,2,1
735,대구광역시 수성구,범물1동,-32.76,5,4.87,1,79.44,2,1
736,대구광역시 수성구,범물2동,-21.56,5,-0.3,1,79.52,2,1
737,대구광역시 수성구,고산1동,-12.65,3,-3.08,2,43,1,0
738,대구광역시 수성구,고산2동,-9.18,5,1.27,0,56.31,2,1
739,대구광역시 수성구,고산3동,-1.72,2,-1.51,2,54.42,1,0
740,대구광역시 달서구,두류3동,-38,5,-0.33,1,79.58,2,1
741,대구광역시 달서구,본리동,0.48,2,1.48,0,50.53,1,0
742,대구광역시 달서구,감삼동,8.69,3,-1.08,1,81.1,2,1
743,대구광역시 달서구,죽전동,-16.69,4,0.39,0,77.04,2,1
744,대구광역시 달서구,장기동,-77.48,5,1.33,0,34.85,1,0
745,대구광역시 달서구,이곡1동,-14.71,5,2.46,0,38.6,1,0
746,대구광역시 달서구,신당동,-14.82,5,-3.41,1,29.67,1,0
747,대구광역시 달서구,월성1동,22.91,0,6.31,0,38.35,0,0
748,대구광역시 달서구,월성2동,-28.48,5,2.61,0,44.66,1,0
749,대구광역시 달서구,진천동,21.11,1,1.39,0,46.98,0,0
750,대구광역시 달서구,상인1동,-0.4,4,1.77,0,56.43,2,1
751,대구광역시 달서구,상인2동,-23.87,5,-0.91,1,72.07,2,1
752,대구광역시 달서구,상인3동,-32.98,5,-2.41,2,81.7,2,1
753,대구광역시 달서구,도원동,-12.18,3,-2.63,1,31.39,1,0
754,대구광역시 달서구,송현1동,-28.9,5,-7.06,2,77.27,3,1
755,대구광역시 달서구,송현2동,-34.29,5,-6.38,1,82.46,3,1
756,대구광역시 달서구,본동,-13.97,5,-7.39,2,69.25,3,1
757,대구광역시 달서구,용산1동,-12.47,3,2.14,0,29.46,1,0
758,대구광역시 달서구,용산2동,-14.38,5,-1.48,1,5.69,1,0
759,대구광역시 달서구,이곡2동,-14.9,5,1.98,0,41,1,0
760,대구광역시 달서구,성당동,0,4,-7.46,1,83.46,3,1
761,대구광역시 달서구,두류1·2동,0,5,-3.56,1,81.9,2,1
762,대구광역시 달성군,화원읍,-7.39,5,1.86,0,63.29,2,1
763,대구광역시 달성군,논공읍,-17.64,5,6.69,0,49.2,1,0
764,대구광역시 달성군,다사읍,14.54,0,7.96,0,29.73,0,0
765,대구광역시 달성군,가창면,-28.46,2,6.83,0,67,2,1
766,대구광역시 달성군,하빈면,-33.67,1,14.66,0,45.2,1,0
767,대구광역시 달성군,옥포면,18.73,3,2.78,2,60.63,2,1
768,대구광역시 달성군,현풍면,-9.23,1,7.31,0,52.07,1,0
769,대구광역시 달성군,유가면,-23.05,2,21.32,2,43.43,1,0
770,대구광역시 달성군,구지면,-11.1,2,13.29,0,59.24,1,0
771,인천광역시 중구,연안동,-37.9,5,3.57,0,54.34,2,1
772,인천광역시 중구,신포동,-12.04,5,7.68,1,79.95,2,1
773,인천광역시 중구,신흥동,-10.03,5,4.14,1,57.11,2,1
774,인천광역시 중구,도원동,-40.87,5,-17.99,2,76.53,3,1
775,인천광역시 중구,율목동,-32.64,5,-31.3,1,83.84,3,1
776,인천광역시 중구,동인천동,-9.34,3,-13.96,1,86.18,3,1
777,인천광역시 중구,북성동,-65.26,5,-8.6,1,78,3,1
778,인천광역시 중구,송월동,-46.21,5,-28.5,2,79.14,3,1
779,인천광역시 중구,영종동,28.92,1,23.13,0,2.9,0,0
780,인천광역시 중구,용유동,11.29,4,13.67,1,30.62,1,0
781,인천광역시 중구,운서동,0,0,13.73,0,3.39,0,0
782,인천광역시 동구,만석동,-41.67,2,17.27,1,53.22,2,1
783,인천광역시 동구,화수1·화평동,-14.96,5,-16.22,2,75,3,1
784,인천광역시 동구,화수2동,-32.66,5,1.26,1,74.68,2,1
785,인천광역시 동구,송현1·2동,-15.27,5,-19.63,3,68.55,3,1
786,인천광역시 동구,송현3동,-59.98,5,8.09,0,43.22,1,0
787,인천광역시 동구,송림1동,-71.27,5,-13.86,1,91.01,3,1
788,인천광역시 동구,송림2동,-64.07,5,-16.59,3,91.71,3,1
789,인천광역시 동구,송림3·5동,-14.86,5,-19.33,3,81.9,3,1
790,인천광역시 동구,송림4동,-61.77,5,6.65,0,73.31,2,1
791,인천광역시 동구,송림6동,-47.94,3,-13.7,2,82.42,3,1
792,인천광역시 동구,금창동,-61.52,5,-13.4,1,81.03,3,1
793,인천광역시 남구,숭의2동,-27.13,0,-2.72,0,67.98,2,1
794,인천광역시 남구,숭의4동,-21.59,1,-11.93,1,73.95,3,1
795,인천광역시 남구,용현2동,-58.2,3,-30.47,3,63.71,3,1
796,인천광역시 남구,용현3동,-53.32,5,-25.64,5,88.08,3,1
797,인천광역시 남구,용현5동,-6.58,2,-1.77,1,54.31,1,0
798,인천광역시 남구,학익1동,1.96,3,0.43,0,63.49,2,1
799,인천광역시 남구,학익2동,-19.45,5,0.67,1,71.99,2,1
800,인천광역시 남구,도화1동,-10.63,0,-16.16,2,75.93,2,1
801,인천광역시 남구,주안1동,18.73,0,-6.28,2,60.39,2,1
802,인천광역시 남구,주안2동,-23.44,5,-7.45,2,82.28,3,1
803,인천광역시 남구,주안3동,-31.99,3,-12.13,3,83.26,3,1
804,인천광역시 남구,주안4동,-31.78,5,-16.16,2,86.83,3,1
805,인천광역시 남구,주안5동,-22.22,5,-2.26,1,75.81,2,1
806,인천광역시 남구,주안6동,0.53,2,-2.89,2,62.18,1,0
807,인천광역시 남구,주안7동,-59.15,5,-3.72,2,82.64,2,1
808,인천광역시 남구,주안8동,-6.91,5,-6.82,2,70.68,3,1
809,인천광역시 남구,관교동,-14.93,5,49.66,1,86.55,2,1
810,인천광역시 남구,문학동,-43.3,2,0.51,0,21.33,1,0
811,인천광역시 남구,숭의1·3동,-5.61,2,-11.24,1,86.41,2,1
812,인천광역시 남구,용현1·4동,-5.72,5,-11.74,2,72.05,3,1
813,인천광역시 남구,도화2·3동,-8.34,4,-4.05,1,71.94,2,1
814,인천광역시 연수구,옥련1동,-11.44,5,11.76,0,61.54,2,1
815,인천광역시 연수구,선학동,-23.35,5,4.86,1,61.71,2,1
816,인천광역시 연수구,연수1동,-23.72,5,-6.31,1,81.9,3,1
817,인천광역시 연수구,연수2동,-19.49,3,0.2,1,82.38,2,1
818,인천광역시 연수구,연수3동,-23.82,5,-6.55,1,70.45,3,1
819,인천광역시 연수구,청학동,-15.17,3,-1.64,1,68.24,2,1
820,인천광역시 연수구,동춘1동,-19.18,5,0.66,0,62.33,2,1
821,인천광역시 연수구,동춘2동,-56.88,5,-1.66,1,77.97,2,1
822,인천광역시 연수구,동춘3동,-10.3,3,0.3,1,88.57,2,1
823,인천광역시 연수구,옥련2동,-11.89,5,0.45,1,53.4,2,1
824,인천광역시 연수구,송도2동,0,0,28.47,0,0,0,0
825,인천광역시 연수구,송도1동,0,2,11.3,1,0,0,0
826,인천광역시 연수구,송도3동,0,0,75.94,0,0,0,0
827,인천광역시 남동구,구월1동,-0.65,0,2.95,2,53.36,1,0
828,인천광역시 남동구,구월2동,-6.28,5,5.23,0,66.85,2,1
829,인천광역시 남동구,구월3동,-5.09,0,-6.41,2,84.77,2,1
830,인천광역시 남동구,구월4동,-20.31,5,-0.68,1,80.67,2,1
831,인천광역시 남동구,간석1동,-21.5,5,-10.79,2,73.57,3,1
832,인천광역시 남동구,간석2동,-6.15,4,-9.73,1,66.9,3,1
833,인천광역시 남동구,간석3동,-4.6,1,-4.49,1,75.52,1,0
834,인천광역시 남동구,간석4동,-5.78,5,-6.02,1,77.25,3,1
835,인천광역시 남동구,만수1동,-46.69,5,-5.89,2,82.55,3,1
836,인천광역시 남동구,만수2동,-0.06,3,-10.88,1,68.43,3,1
837,인천광역시 남동구,만수3동,-28.81,5,-0.59,1,74.94,2,1
838,인천광역시 남동구,만수4동,-28.75,3,-10.78,2,90.78,3,1
839,인천광역시 남동구,만수5동,-25.9,5,-2.95,1,82.86,2,1
840,인천광역시 남동구,만수6동,-15.1,5,-0.3,1,58.77,2,1
841,인천광역시 남동구,장수서창동,107.32,0,26.4,0,13.43,0,0
842,인천광역시 남동구,남촌도림동,-2.64,5,-1.48,1,49.31,1,0
843,인천광역시 남동구,논현1동,0,3,6.96,0,16.58,1,0
844,인천광역시 남동구,논현2동,0,1,5.44,0,23.84,0,0
845,인천광역시 남동구,논현고잔동,0,0,9.22,0,45.19,0,0
846,인천광역시 부평구,부평1동,-2.61,1,-0.72,2,60.04,1,0
847,인천광역시 부평구,부평2동,-13.59,3,-4.42,1,70.55,2,1
848,인천광역시 부평구,부평3동,-51.8,2,-7.51,2,76.36,3,1
849,인천광역시 부평구,부평4동,14.44,0,-2.84,2,68.18,1,0
850,인천광역시 부평구,부평5동,28.05,1,-3.64,3,66.6,2,1
851,인천광역시 부평구,부평6동,-15.86,2,-4.52,2,75.49,1,0
852,인천광역시 부평구,산곡1동,-41.84,5,-18.09,3,88.68,3,1
853,인천광역시 부평구,산곡2동,1.88,4,4.18,0,54.74,2,1
854,인천광역시 부평구,산곡3동,-20.36,5,8.49,1,82.37,2,1
855,인천광역시 부평구,산곡4동,-17.13,3,-3.91,2,76.42,2,1
856,인천광역시 부평구,청천1동,-40.34,5,-2.11,1,80.39,2,1
857,인천광역시 부평구,청천2동,-10.25,2,3,0,59.89,1,0
858,인천광역시 부평구,갈산1동,-11.2,5,-3.15,2,68.52,2,1
859,인천광역시 부평구,갈산2동,-29.97,5,-2.91,2,90.52,2,1
860,인천광역시 부평구,삼산1동,-2.84,5,1.87,1,53.27,2,1
861,인천광역시 부평구,부개1동,-27.28,5,-8.16,2,79.96,3,1
862,인천광역시 부평구,부개2동,-32.56,4,-2.26,3,77.17,3,1
863,인천광역시 부평구,부개3동,-18.18,5,-5.09,2,67.93,3,1
864,인천광역시 부평구,일신동,-1.97,4,5.13,0,66.7,2,1
865,인천광역시 부평구,십정1동,-34.65,5,0.31,1,85.89,2,1
866,인천광역시 부평구,십정2동,-14.7,5,-7.66,1,81.13,3,1
867,인천광역시 부평구,삼산2동,-0.28,3,7.24,0,0,1,0
868,인천광역시 계양구,효성1동,-20.49,5,-5.95,3,63.65,3,1
869,인천광역시 계양구,효성2동,-10.88,5,0.97,1,64.37,2,1
870,인천광역시 계양구,계산1동,-24.09,5,-4.45,1,79.72,2,1
871,인천광역시 계양구,계산2동,-49.78,5,-0.55,2,78.56,2,1
872,인천광역시 계양구,계산3동,-56.07,5,-3.53,4,66.44,3,1
873,인천광역시 계양구,작전1동,-6.78,5,-4.15,1,59.01,2,1
874,인천광역시 계양구,작전2동,-24.13,5,1.51,1,79.02,2,1
875,인천광역시 계양구,작전서운동,-3.94,5,0.43,1,35.01,1,0
876,인천광역시 계양구,계양1동,-40.22,2,13.87,0,20.96,1,0
877,인천광역시 계양구,계양2동,-11.11,5,0,1,71.99,2,1
878,인천광역시 계양구,계산4동,-4.69,5,11.91,2,0.71,1,0
879,인천광역시 서구,검암경서동,47.64,0,6.18,0,11.62,0,0
880,인천광역시 서구,연희동,-7.96,5,-2.98,3,29.66,2,1
881,인천광역시 서구,가정1동,-50.9,1,-51.33,1,87.7,3,1
882,인천광역시 서구,가정2동,-72.03,5,-91.06,2,89.83,3,1
883,인천광역시 서구,가정3동,-28.1,5,-20.11,1,88.29,3,1
884,인천광역시 서구,석남1동,-37.59,4,-3.87,2,81.63,2,1
885,인천광역시 서구,석남2동,-54.27,5,-0.16,1,70.88,2,1
886,인천광역시 서구,석남3동,-15.18,5,-11.13,2,77.64,3,1
887,인천광역시 서구,가좌1동,-35.53,5,2.54,0,52.04,2,1
888,인천광역시 서구,가좌2동,-9.53,5,0.84,1,71.35,2,1
889,인천광역시 서구,가좌3동,-28.2,5,0,0,78.67,2,1
890,인천광역시 서구,가좌4동,-58.24,5,-14.49,0,79.19,3,1
891,인천광역시 서구,검단2동,-0.88,2,-4.88,2,43.38,0,0
892,인천광역시 서구,검단3동,7.68,1,-18.05,2,27.36,1,0
893,인천광역시 서구,검단4동,30.74,0,2.76,1,12.53,0,0
894,인천광역시 서구,신현원창동,-4.3,5,4.77,1,58.07,2,1
895,인천광역시 서구,청라1동,0,0,27.36,0,0,0,0
896,인천광역시 서구,청라2동,0,1,66.67,1,0.11,0,0
897,인천광역시 서구,검단1동,-51.25,1,6.1,0,36.14,1,0
898,인천광역시 서구,검단5동,0,0,10.88,0,20.21,0,0
899,인천광역시 강화군,강화읍,-6,2,-3.33,1,63.22,1,0
900,인천광역시 강화군,선원면,6.25,1,1.86,0,41.48,0,0
901,인천광역시 강화군,불은면,-18.46,1,7.43,1,42.86,0,0
902,인천광역시 강화군,길상면,-18.3,1,2.73,1,36.03,0,0
903,인천광역시 강화군,화도면,-29.31,2,9.29,0,26.29,1,0
904,인천광역시 강화군,양도면,-33.24,1,-12.1,3,30.54,2,1
905,인천광역시 강화군,내가면,-46.7,4,3,0,47.72,1,0
906,인천광역시 강화군,하점면,-45.73,1,-1.9,1,52.67,2,1
907,인천광역시 강화군,양사면,-48.29,2,2.5,0,55.47,2,1
908,인천광역시 강화군,송해면,-48.65,3,3.06,2,53.31,2,1
909,인천광역시 강화군,교동면,-64.91,3,-22.58,3,46.59,2,1
910,인천광역시 강화군,삼산면,-50.65,2,1.52,2,48.47,1,0
911,인천광역시 강화군,서도면,-61.11,2,-17.14,1,77.19,3,1
912,인천광역시 옹진군,북도면,-7.9,1,6,2,42.83,0,0
913,인천광역시 옹진군,연평면,4.32,1,-75.53,0,64.06,2,1
914,인천광역시 옹진군,백령면,-30.5,1,12.5,0,57.84,2,1
915,인천광역시 옹진군,대청면,-37.96,1,-7.41,2,77.87,3,1
916,인천광역시 옹진군,덕적면,-22.92,1,-4.12,1,58.71,2,1
917,인천광역시 옹진군,자월면,-5.68,0,2.91,1,39.44,0,0
918,인천광역시 옹진군,영흥면,66.24,0,14.5,0,22.06,0,0
919,광주광역시 동구,충장동,3.87,2,-7.82,1,80.73,2,1
920,광주광역시 동구,동명동,-28.94,5,2.29,0,71.13,2,1
921,광주광역시 동구,계림1동,-41.43,5,-0.52,1,80.42,2,1
922,광주광역시 동구,계림2동,1.35,5,-1.18,1,88.06,2,1
923,광주광역시 동구,산수1동,-33.11,5,-1.52,0,81.45,2,1
924,광주광역시 동구,산수2동,-41.78,5,2.95,0,88.91,2,1
925,광주광역시 동구,지산1동,-51.5,5,-0.12,1,72.49,2,1
926,광주광역시 동구,지산2동,-61.61,5,9.49,0,71.45,2,1
927,광주광역시 동구,서남동,-6.73,5,-11.88,0,58.85,3,1
928,광주광역시 동구,학동,-21.71,4,-9.33,1,70.24,3,1
929,광주광역시 동구,학운동,-14.48,2,-1.4,1,51.47,1,0
930,광주광역시 동구,지원1동,-14.87,5,-4.42,1,83.85,2,1
931,광주광역시 동구,지원2동,-5.14,3,7.22,0,63.65,2,1
932,광주광역시 서구,양동,-43.06,5,-22.54,5,80.18,3,1
933,광주광역시 서구,양3동,-60.52,4,-21.71,1,83.01,3,1
934,광주광역시 서구,농성1동,-54.07,3,-1.37,0,81.89,2,1
935,광주광역시 서구,농성2동,-59.51,3,4.04,1,82.4,2,1
936,광주광역시 서구,광천동,-52.1,5,-9.14,1,81.13,3,1
937,광주광역시 서구,유덕동,-7.96,5,16.94,0,19.37,1,0
938,광주광역시 서구,상무1동,-50.5,5,0.58,1,30.42,1,0
939,광주광역시 서구,상무2동,-19.95,3,4.32,2,73.12,2,1
940,광주광역시 서구,화정1동,-29.67,2,-2.67,2,68.18,2,1
941,광주광역시 서구,화정2동,-54.86,2,-19.24,2,76.79,3,1
942,광주광역시 서구,화정3동,-60.51,5,1.02,2,90.87,2,1
943,광주광역시 서구,화정4동,-27.59,5,-8.08,2,90.19,3,1
944,광주광역시 서구,서창동,-90.29,3,5.65,1,16.02,1,0
945,광주광역시 서구,치평동,-5.44,2,4,0,2.68,0,0
946,광주광역시 서구,풍암동,-3.31,3,4.63,1,0.21,1,0
947,광주광역시 서구,금호1동,-9.28,5,-0.31,1,34.65,1,0
948,광주광역시 서구,금호2동,-7.75,2,5.79,1,0.31,0,0
949,광주광역시 서구,동천동,0,3,0.96,0,0.4,1,0
950,광주광역시 남구,양림동,-33.91,5,4.2,1,70.95,2,1
951,광주광역시 남구,방림1동,-31.27,5,-6.91,0,85.43,3,1
952,광주광역시 남구,방림2동,-62.66,3,1.92,2,82.95,2,1
953,광주광역시 남구,사직동,-41.77,5,-15.93,1,76.74,3,1
954,광주광역시 남구,월산동,-37.99,2,-20.7,2,87.47,3,1
955,광주광역시 남구,월산4동,-56.91,5,-14.32,1,89.92,3,1
956,광주광역시 남구,월산5동,-47.52,5,-12.48,3,91.45,3,1
957,광주광역시 남구,백운1동,-9.21,2,-5.26,1,74.48,2,1
958,광주광역시 남구,백운2동,-67.5,4,-11.39,1,82.56,3,1
959,광주광역시 남구,주월1동,-41.37,2,7.98,1,81.77,2,1
960,광주광역시 남구,주월2동,-36.5,5,-14.03,2,85.63,3,1
961,광주광역시 남구,효덕동,5.89,1,9.38,0,37.79,0,0
962,광주광역시 남구,송암동,11.29,3,5.76,0,43.9,1,0
963,광주광역시 남구,봉선1동,-13.9,2,-10.39,1,88.93,2,1
964,광주광역시 남구,봉선2동,-0.26,2,0.8,0,29.68,0,0
965,광주광역시 남구,대촌동,-27.73,3,17.62,0,47.16,1,0
966,광주광역시 북구,중흥1동,-75.5,3,-16.9,1,76.53,3,1
967,광주광역시 북구,중흥2동,-53.11,5,-13.02,2,83.99,3,1
968,광주광역시 북구,중흥3동,-65.07,3,-9.6,3,82.19,3,1
969,광주광역시 북구,중앙동,-30.6,3,-23.41,2,79.26,3,1
970,광주광역시 북구,임동,-60.28,5,-11.42,3,83.28,3,1
971,광주광역시 북구,신안동,-49.91,3,-5.98,1,76.83,3,1
972,광주광역시 북구,용봉동,0.67,3,-4.88,1,47.79,1,0
973,광주광역시 북구,운암1동,-17.48,5,-6.3,1,59.11,3,1
974,광주광역시 북구,운암2동,-33.02,5,-3.6,1,88.71,2,1
975,광주광역시 북구,운암3동,-12.37,5,-6.9,1,66.67,3,1
976,광주광역시 북구,동림동,-42.84,5,-1.42,1,16.09,1,0
977,광주광역시 북구,우산동,-51.14,5,-9.08,3,91.74,3,1
978,광주광역시 북구,풍향동,-48.56,5,-31.47,2,81.51,3,1
979,광주광역시 북구,문화동,-61.81,5,-10.12,2,75.03,3,1
980,광주광역시 북구,문흥1동,-22.9,5,-4,1,65.56,2,1
981,광주광역시 북구,문흥2동,-26.35,5,-11.62,1,80.52,3,1
982,광주광역시 북구,두암1동,-68.84,3,-19.8,2,91.27,3,1
983,광주광역시 북구,두암2동,-27.57,5,-6.29,2,85.73,3,1
984,광주광역시 북구,두암3동,-43.94,5,-5.77,1,87.43,3,1
985,광주광역시 북구,삼각동,-11.45,3,-6.36,1,15.92,2,1
986,광주광역시 북구,매곡동,-6.64,5,-1.18,2,31.96,1,0
987,광주광역시 북구,오치1동,-15.94,5,-13.09,2,68.73,3,1
988,광주광역시 북구,오치2동,-26.66,5,-10.16,2,63.67,3,1
989,광주광역시 북구,석곡동,-25.79,5,11.43,3,55.52,3,1
990,광주광역시 북구,일곡동,-8.58,4,-3.69,1,5.57,1,0
991,광주광역시 북구,건국동,-19.37,1,30.3,0,16.19,0,0
992,광주광역시 북구,양산동,0,1,9.91,0,39.83,0,0
993,광주광역시 광산구,송정1동,-8.49,4,-7.85,1,71.6,3,1
994,광주광역시 광산구,송정2동,-32.02,5,-21.4,1,77.14,3,1
995,광주광역시 광산구,도산동,-18.01,3,5,1,69.56,2,1
996,광주광역시 광산구,신흥동,-30.01,3,-10.71,1,63.43,3,1
997,광주광역시 광산구,어룡동,25.7,1,12.39,0,48.15,0,0
998,광주광역시 광산구,우산동,-29.58,3,3.37,1,56.57,2,1
999,광주광역시 광산구,월곡1동,-34.64,5,2.08,1,82.78,2,1
1000,광주광역시 광산구,월곡2동,-18.23,5,0.08,1,71.88,2,1
1001,광주광역시 광산구,비아동,-87.68,4,10.26,0,23.69,1,0
1002,광주광역시 광산구,하남동,52.68,0,8.58,0,31.69,0,0
1003,광주광역시 광산구,임곡동,-57.97,5,-4.5,2,69.47,2,1
1004,광주광역시 광산구,동곡동,-62.55,4,11.28,0,66.91,2,1
1005,광주광역시 광산구,평동,-57.55,3,12.84,0,35.39,1,0
1006,광주광역시 광산구,삼도동,-58.62,5,4.93,1,65.91,2,1
1007,광주광역시 광산구,본량동,-62.48,5,11.25,2,73.45,2,1
1008,광주광역시 광산구,첨단1동,-12.28,3,4.16,1,21.08,1,0
1009,광주광역시 광산구,첨단2동,-0.67,4,-0.37,1,20.3,1,0
1010,광주광역시 광산구,운남동,-15.45,4,1.08,1,12.89,1,0
1011,광주광역시 광산구,신창동,3.62,2,11.32,0,8.93,0,0
1012,광주광역시 광산구,신가동,-43.27,3,5.43,0,64.41,2,1
1013,광주광역시 광산구,수완동,67.09,0,13.22,0,0,0,0
1014,대전광역시 동구,효동,8,2,3.43,1,62.12,1,0
1015,대전광역시 동구,판암1동,-32.27,5,4.72,1,68.55,2,1
1016,대전광역시 동구,판암2동,-49.67,5,-9.57,2,86.26,3,1
1017,대전광역시 동구,용운동,-6.63,5,2.57,0,72.4,2,1
1018,대전광역시 동구,자양동,-13.47,5,0.13,0,68.1,2,1
1019,대전광역시 동구,가양1동,-42.27,4,-3.42,2,83.65,2,1
1020,대전광역시 동구,가양2동,-16.59,5,-0.16,1,79.87,2,1
1021,대전광역시 동구,용전동,-8.96,3,3.31,1,64.57,2,1
1022,대전광역시 동구,홍도동,-24.81,5,-7.36,2,66.29,3,1
1023,대전광역시 동구,대청동,-14.05,3,-5,1,75.4,3,1
1024,대전광역시 동구,산내동,10.75,2,10.55,0,48.37,0,0
1025,대전광역시 동구,중앙동,-17.23,5,-8.42,2,95.49,3,1
1026,대전광역시 동구,신인동,-5.66,4,-14,3,83.37,3,1
1027,대전광역시 동구,대동,21.79,4,1.94,1,84.34,2,1
1028,대전광역시 동구,성남동,18.35,4,-18.35,1,80.23,3,1
1029,대전광역시 동구,삼성동,-10.48,5,-9.4,1,85.32,3,1
1030,대전광역시 중구,은행선화동,14.77,1,-8.38,1,78.78,2,1
1031,대전광역시 중구,목동,12.52,4,3.09,0,73.65,2,1
1032,대전광역시 중구,중촌동,-24.17,5,-0.1,1,81.6,2,1
1033,대전광역시 중구,대흥동,20.38,2,-5.61,1,80.61,2,1
1034,대전광역시 중구,문창동,-36.98,5,-2.06,2,85.02,2,1
1035,대전광역시 중구,석교동,-38.64,5,-2.31,1,85.87,2,1
1036,대전광역시 중구,대사동,-60.83,5,-3.46,1,80.82,2,1
1037,대전광역시 중구,부사동,-61.15,3,-4.47,1,83.92,2,1
1038,대전광역시 중구,용두동,-9.5,5,5.45,1,76.18,2,1
1039,대전광역시 중구,오류동,-37.14,3,1.99,0,79.73,2,1
1040,대전광역시 중구,태평1동,-17.97,5,-0.53,1,78.98,2,1
1041,대전광역시 중구,태평2동,-11.85,5,-0.5,2,80.16,2,1
1042,대전광역시 중구,유천1동,-59.85,5,-2.98,1,85.65,2,1
1043,대전광역시 중구,유천2동,-25.74,5,-1.28,2,84.35,2,1
1044,대전광역시 중구,문화1동,0.28,3,9.58,0,63.75,2,1
1045,대전광역시 중구,문화2동,-26.96,5,-6.12,1,79.69,3,1
1046,대전광역시 중구,산성동,-3.82,4,5.88,0,61.83,2,1
1047,대전광역시 서구,복수동,4.79,3,1.13,0,42.14,1,0
1048,대전광역시 서구,도마1동,-55.14,5,-6.77,2,84.3,3,1
1049,대전광역시 서구,도마2동,-31.49,5,-12.57,1,83.93,3,1
1050,대전광역시 서구,정림동,-19.64,4,-2.6,1,67.49,2,1
1051,대전광역시 서구,변동,-25.5,3,-9.6,3,84.58,3,1
1052,대전광역시 서구,용문동,-41.38,3,-8.35,1,72.85,3,1
1053,대전광역시 서구,탄방동,-6.42,3,-0.03,1,56.42,2,1
1054,대전광역시 서구,둔산1동,-10.32,3,3.89,1,49.44,1,0
1055,대전광역시 서구,둔산2동,-10.69,3,13.78,0,31.3,1,0
1056,대전광역시 서구,괴정동,2.4,3,20.49,0,58.85,2,1
1057,대전광역시 서구,가장동,-64.97,2,-8.15,2,78.54,3,1
1058,대전광역시 서구,내동,-10.49,3,1.03,1,76.97,2,1
1059,대전광역시 서구,갈마1동,-13.86,5,-6.14,2,48.84,2,1
1060,대전광역시 서구,갈마2동,-16.31,5,-2.68,2,30.04,1,0
1061,대전광역시 서구,월평1동,-68.73,5,0.76,1,54.1,2,1
1062,대전광역시 서구,월평2동,-54.93,5,1.77,0,79.26,2,1
1063,대전광역시 서구,월평3동,-19.44,5,-15.62,2,95.74,3,1
1064,대전광역시 서구,만년동,-16.49,5,1.83,1,30.3,1,0
1065,대전광역시 서구,가수원동,-28.27,0,20.27,0,51.97,2,1
1066,대전광역시 서구,기성동,-27.37,5,7.32,0,60.46,2,1
1067,대전광역시 서구,관저1동,-7.76,1,14.63,0,2.31,0,0
1068,대전광역시 서구,관저2동,-5.55,4,1.74,0,4.64,1,0
1069,대전광역시 서구,둔산3동,-23.82,5,-4.46,0,87.53,2,1
1070,대전광역시 유성구,진잠동,21.16,1,4.84,0,34.4,0,0
1071,대전광역시 유성구,온천2동,1.52,1,1.67,0,41.13,0,0
1072,대전광역시 유성구,신성동,-9.17,3,2.64,0,43.25,1,0
1073,대전광역시 유성구,전민동,-11.13,2,3.02,0,39.7,0,0
1074,대전광역시 유성구,노은1동,-2.52,2,2.51,0,8.52,0,0
1075,대전광역시 유성구,노은2동,-40.65,1,16.16,0,14.47,1,0
1076,대전광역시 유성구,구즉동,-6.23,3,-3.24,2,56.17,2,1
1077,대전광역시 유성구,관평동,0.77,3,7.98,0,6.97,1,0
1078,대전광역시 유성구,온천1동,2.79,1,5.39,0,43.45,0,0
1079,대전광역시 유성구,원신흥동,0,0,36.48,0,3.82,0,0
1080,대전광역시 대덕구,오정동,-20.37,5,-3.87,1,68.44,2,1
1081,대전광역시 대덕구,대화동,-55.3,5,7.7,1,64.56,2,1
