회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 충북,4312000, 충북충주시,10, 일반공공행정,11, 입법및선거관리,1308143000,0,0,1308143000,0,0
2015, 충북,4312000, 충북충주시,10, 일반공공행정,13, 지방행정ㆍ재정지원,1171968000,0,0,1171968000,0,0
2015, 충북,4312000, 충북충주시,10, 일반공공행정,14, 재정ㆍ금융,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,10, 일반공공행정,16, 일반행정,29642910000,3001949000,0,29642910000,2302408000,0
2015, 충북,4312000, 충북충주시,20, 공공질서및안전,25, 재난방재ㆍ민방위,8937940000,1193972000,0,8937940000,861021000,0
2015, 충북,4312000, 충북충주시,50, 교육,51, 유아및초중등교육,8074433000,0,0,8074433000,0,0
2015, 충북,4312000, 충북충주시,50, 교육,53, 평생ㆍ직업교육,924406000,0,0,924406000,0,0
2015, 충북,4312000, 충북충주시,60, 문화및관광,61, 문화예술,7491054000,0,0,7256054000,0,0
2015, 충북,4312000, 충북충주시,60, 문화및관광,62, 관광,7854088000,0,0,7828388000,0,0
2015, 충북,4312000, 충북충주시,60, 문화및관광,63, 체육,29878914000,0,0,29878914000,0,0
2015, 충북,4312000, 충북충주시,60, 문화및관광,64, 문화재,4641257000,0,0,4641257000,0,0
2015, 충북,4312000, 충북충주시,70, 환경보호,71, 상하수도ㆍ수질,2918000000,3497476000,0,2918000000,0,0
2015, 충북,4312000, 충북충주시,70, 환경보호,72, 폐기물,15393936000,1841500000,0,15393936000,230000000,0
2015, 충북,4312000, 충북충주시,70, 환경보호,73, 대기,133930000,0,0,133930000,0,0
2015, 충북,4312000, 충북충주시,70, 환경보호,74, 자연,806864000,0,0,806864000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,81, 기초생활보장,29993527000,0,0,28237180000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,82, 취약계층지원,20639537000,0,0,20639537000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,84, 보육ㆍ가족및여성,45433247000,100000000,0,45433247000,100000000,0
2015, 충북,4312000, 충북충주시,80, 사회복지,85, 노인ㆍ청소년,75289979000,915500000,0,75289979000,200000000,0
2015, 충북,4312000, 충북충주시,80, 사회복지,86, 노동,2651161000,0,0,2651161000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,87, 보훈,2585940000,0,0,2585940000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,89, 사회복지일반,1042589000,0,0,1042589000,0,0
2015, 충북,4312000, 충북충주시,90, 보건,91, 보건의료,9905891000,0,0,9905891000,0,0
2015, 충북,4312000, 충북충주시,90, 보건,93, 식품의약안전,532755000,0,0,532755000,0,0
2015, 충북,4312000, 충북충주시,100, 농림해양수산,101, 농업ㆍ농촌,53796801000,1500566000,0,53785711000,0,0
2015, 충북,4312000, 충북충주시,100, 농림해양수산,102, 임업ㆍ산촌,10594879000,0,0,10412282000,0,0
2015, 충북,4312000, 충북충주시,100, 농림해양수산,103, 해양수산ㆍ어촌,374570000,0,0,374570000,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,111, 산업금융지원,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,112, 산업기술지원,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,113, 무역및투자유치,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,5292840000,0,0,5292840000,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,115, 에너지및자원개발,3284220000,0,0,3284220000,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,898526000,0,0,898526000,0,0
2015, 충북,4312000, 충북충주시,120, 수송및교통,121, 도로,27573275000,493500000,0,27573275000,0,0
2015, 충북,4312000, 충북충주시,120, 수송및교통,126, 대중교통ㆍ물류등기타,22897789000,0,0,22897789000,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,141, 수자원,7005040000,0,0,7005040000,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,142, 지역및도시,12490712000,0,0,12490712000,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,143, 산업단지,0,500000000,0,0,500000000,0
2015, 충북,4312000, 충북충주시,160, 예비비,161, 예비비,7496736000,0,0,7496736000,0,0
2015, 충북,4312000, 충북충주시,900, 기타,901, 기타,0,0,1.07068E+11,5075786000,0,1.07068E+11
2015, 충북,4312000, 충북충주시,10, 일반공공행정,16, 일반행정,0,112500000,0,0,0,0
2015, 충북,4312000, 충북충주시,60, 문화및관광,62, 관광,1057054000,0,0,1057054000,0,0
2015, 충북,4312000, 충북충주시,70, 환경보호,71, 상하수도ㆍ수질,10113570000,4000000,0,10113570000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,81, 기초생활보장,323035000,0,0,323035000,0,0
2015, 충북,4312000, 충북충주시,80, 사회복지,88, 주택,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,100, 농림해양수산,101, 농업ㆍ농촌,9730000000,0,0,9730000000,0,0
2015, 충북,4312000, 충북충주시,120, 수송및교통,126, 대중교통ㆍ물류등기타,923871000,0,0,923871000,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,141, 수자원,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,142, 지역및도시,35221699000,0,0,35221699000,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,143, 산업단지,1547396000,0,0,1547396000,0,0
2015, 충북,4312000, 충북충주시,900, 기타,901, 기타,0,0,1366995000,0,0,1366995000
2015, 충북,4312000, 충북충주시,70, 환경보호,71, 상하수도ㆍ수질,66177856000,253800000,0,66171856000,0,0
2015, 충북,4312000, 충북충주시,110, 산업ㆍ중소기업,115, 에너지및자원개발,0,0,0,0,0,0
2015, 충북,4312000, 충북충주시,140, 국토및지역개발,143, 산업단지,27430059000,105000000,0,27430059000,0,0
2015, 충북,4312000, 충북충주시,160, 예비비,161, 예비비,1264355000,0,0,1264355000,0,0
2015, 충북,4312000, 충북충주시,900, 기타,901, 기타,0,0,8565940000,0,0,8565940000
2015, 충북,4313000, 충북제천시,10, 일반공공행정,11, 입법및선거관리,960993000,0,0,960993000,0,0
2015, 충북,4313000, 충북제천시,10, 일반공공행정,13, 지방행정ㆍ재정지원,977332000,11105000,0,977332000,11105000,0
2015, 충북,4313000, 충북제천시,10, 일반공공행정,16, 일반행정,23358167000,0,0,23358167000,0,0
2015, 충북,4313000, 충북제천시,20, 공공질서및안전,25, 재난방재ㆍ민방위,8058088000,550000000,0,8058088000,550000000,0
2015, 충북,4313000, 충북제천시,50, 교육,51, 유아및초중등교육,8091103000,0,0,8091103000,0,0
2015, 충북,4313000, 충북제천시,50, 교육,53, 평생ㆍ직업교육,576000000,0,0,576000000,0,0
2015, 충북,4313000, 충북제천시,60, 문화및관광,61, 문화예술,14309581000,0,0,14309581000,0,0
2015, 충북,4313000, 충북제천시,60, 문화및관광,62, 관광,12152430000,0,0,12077430000,0,0
2015, 충북,4313000, 충북제천시,60, 문화및관광,63, 체육,13978592000,0,0,13978592000,0,0
2015, 충북,4313000, 충북제천시,60, 문화및관광,64, 문화재,5222608000,0,0,5222608000,0,0
2015, 충북,4313000, 충북제천시,70, 환경보호,71, 상하수도ㆍ수질,1958378000,9633855000,0,1958378000,0,0
2015, 충북,4313000, 충북제천시,70, 환경보호,72, 폐기물,10210531000,500285000,0,10210531000,500035000,0
2015, 충북,4313000, 충북제천시,70, 환경보호,74, 자연,567263000,0,0,567263000,0,0
2015, 충북,4313000, 충북제천시,70, 환경보호,76, 환경보호일반,3006873000,0,0,3006873000,0,0
2015, 충북,4313000, 충북제천시,80, 사회복지,81, 기초생활보장,18290756000,0,0,16819785000,0,0
2015, 충북,4313000, 충북제천시,80, 사회복지,82, 취약계층지원,21714916000,0,0,21714916000,0,0
2015, 충북,4313000, 충북제천시,80, 사회복지,84, 보육ㆍ가족및여성,36698320000,0,0,36698320000,0,0
2015, 충북,4313000, 충북제천시,80, 사회복지,85, 노인ㆍ청소년,54071556000,0,0,54071556000,0,0
