회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 전남,4611000, 전남목포시,10, 일반공공행정,11, 입법및선거관리,1420532000,0,0,1420532000,0,0
2015, 전남,4611000, 전남목포시,10, 일반공공행정,13, 지방행정ㆍ재정지원,388071000,2765081000,0,388071000,2765081000,0
2015, 전남,4611000, 전남목포시,10, 일반공공행정,14, 재정ㆍ금융,0,0,0,0,0,0
2015, 전남,4611000, 전남목포시,10, 일반공공행정,16, 일반행정,14627965000,0,0,14607965000,0,0
2015, 전남,4611000, 전남목포시,20, 공공질서및안전,25, 재난방재ㆍ민방위,1747848000,0,0,1747848000,0,0
2015, 전남,4611000, 전남목포시,50, 교육,51, 유아및초중등교육,12937287000,0,0,12937287000,0,0
2015, 전남,4611000, 전남목포시,50, 교육,53, 평생ㆍ직업교육,339435000,0,0,339435000,0,0
2015, 전남,4611000, 전남목포시,60, 문화및관광,61, 문화예술,10289217000,0,0,10289217000,0,0
2015, 전남,4611000, 전남목포시,60, 문화및관광,62, 관광,3191821000,0,0,3191821000,0,0
2015, 전남,4611000, 전남목포시,60, 문화및관광,63, 체육,8121717000,1449000000,0,8121717000,0,0
2015, 전남,4611000, 전남목포시,60, 문화및관광,64, 문화재,1330167000,0,0,1330167000,0,0
2015, 전남,4611000, 전남목포시,70, 환경보호,71, 상하수도ㆍ수질,0,30097000000,0,0,0,0
2015, 전남,4611000, 전남목포시,70, 환경보호,72, 폐기물,12524302000,313030000,0,8984302000,313030000,0
2015, 전남,4611000, 전남목포시,70, 환경보호,73, 대기,639494000,0,0,639494000,0,0
2015, 전남,4611000, 전남목포시,70, 환경보호,74, 자연,344018000,0,0,344018000,0,0
2015, 전남,4611000, 전남목포시,70, 환경보호,76, 환경보호일반,0,0,0,0,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,81, 기초생활보장,39714645000,3137033000,0,39714645000,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,82, 취약계층지원,46104143000,0,0,46081143000,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,84, 보육ㆍ가족및여성,72635979000,100000000,0,72635979000,100000000,0
2015, 전남,4611000, 전남목포시,80, 사회복지,85, 노인ㆍ청소년,71265091000,0,0,71265091000,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,86, 노동,0,0,0,0,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,87, 보훈,0,0,0,0,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,89, 사회복지일반,5718200000,0,0,5718200000,0,0
2015, 전남,4611000, 전남목포시,90, 보건,91, 보건의료,9915282000,0,0,9915282000,0,0
2015, 전남,4611000, 전남목포시,90, 보건,93, 식품의약안전,177182000,0,0,177182000,0,0
2015, 전남,4611000, 전남목포시,100, 농림해양수산,101, 농업ㆍ농촌,1845781000,0,0,1845781000,0,0
2015, 전남,4611000, 전남목포시,100, 농림해양수산,102, 임업ㆍ산촌,2915575000,0,0,2915575000,0,0
2015, 전남,4611000, 전남목포시,100, 농림해양수산,103, 해양수산ㆍ어촌,9001238000,0,0,8754247000,0,0
2015, 전남,4611000, 전남목포시,110, 산업ㆍ중소기업,111, 산업금융지원,0,0,0,0,0,0
2015, 전남,4611000, 전남목포시,110, 산업ㆍ중소기업,113, 무역및투자유치,1550896000,0,0,1550896000,0,0
2015, 전남,4611000, 전남목포시,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,3874636000,0,0,3874636000,0,0
2015, 전남,4611000, 전남목포시,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,1560047000,0,0,1560047000,0,0
2015, 전남,4611000, 전남목포시,120, 수송및교통,121, 도로,7247111000,4792021000,0,7247111000,0,0
2015, 전남,4611000, 전남목포시,120, 수송및교통,126, 대중교통ㆍ물류등기타,17357580000,1307000000,0,17357580000,0,0
2015, 전남,4611000, 전남목포시,140, 국토및지역개발,141, 수자원,0,0,0,0,0,0
2015, 전남,4611000, 전남목포시,140, 국토및지역개발,142, 지역및도시,26589329000,0,0,26589329000,0,0
2015, 전남,4611000, 전남목포시,140, 국토및지역개발,143, 산업단지,31554000,0,0,31554000,0,0
2015, 전남,4611000, 전남목포시,160, 예비비,161, 예비비,7613583000,0,0,7613583000,0,0
2015, 전남,4611000, 전남목포시,900, 기타,901, 기타,0,0,83060959000,5914270000,0,83060959000
2015, 전남,4611000, 전남목포시,80, 사회복지,81, 기초생활보장,3659331000,0,0,573289000,0,0
2015, 전남,4611000, 전남목포시,80, 사회복지,89, 사회복지일반,0,78484000,0,0,49465000,0
2015, 전남,4611000, 전남목포시,120, 수송및교통,126, 대중교통ㆍ물류등기타,4668693000,0,0,4668693000,0,0
2015, 전남,4611000, 전남목포시,140, 국토및지역개발,142, 지역및도시,1112012000,0,0,1112012000,0,0
2015, 전남,4611000, 전남목포시,900, 기타,901, 기타,0,0,1094917000,0,0,1094917000
2015, 전남,4611000, 전남목포시,70, 환경보호,71, 상하수도ㆍ수질,69473643000,0,0,69473643000,0,0
2015, 전남,4611000, 전남목포시,140, 국토및지역개발,142, 지역및도시,5194317000,7384000000,0,5194317000,0,0
2015, 전남,4611000, 전남목포시,160, 예비비,161, 예비비,50000000,0,0,50000000,0,0
2015, 전남,4611000, 전남목포시,900, 기타,901, 기타,0,0,10037797000,0,0,10037797000
2015, 전남,4612000, 전남여수시,10, 일반공공행정,11, 입법및선거관리,1692699000,0,0,1692699000,0,0
2015, 전남,4612000, 전남여수시,10, 일반공공행정,13, 지방행정ㆍ재정지원,1606840000,0,0,1606840000,0,0
2015, 전남,4612000, 전남여수시,10, 일반공공행정,14, 재정ㆍ금융,0,200000000,0,0,200000000,0
2015, 전남,4612000, 전남여수시,10, 일반공공행정,16, 일반행정,38528324000,0,0,38488324000,0,0
