회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 대전,3011000, 대전동구,10, 일반공공행정,11, 입법및선거관리,713135000,0,0,713135000,0,0
2015, 대전,3011000, 대전동구,10, 일반공공행정,13, 지방행정ㆍ재정지원,704807000,0,0,704807000,0,0
2015, 대전,3011000, 대전동구,10, 일반공공행정,16, 일반행정,9461370000,7094167000,0,9461370000,2916702000,0
2015, 대전,3011000, 대전동구,20, 공공질서및안전,25, 재난방재ㆍ민방위,438027000,377000000,0,438027000,377000000,0
2015, 대전,3011000, 대전동구,50, 교육,53, 평생ㆍ직업교육,8770067000,0,0,8770067000,0,0
2015, 대전,3011000, 대전동구,60, 문화및관광,61, 문화예술,1031567000,0,0,1031567000,0,0
2015, 대전,3011000, 대전동구,60, 문화및관광,62, 관광,69200000,0,0,69200000,0,0
2015, 대전,3011000, 대전동구,60, 문화및관광,63, 체육,2172980000,0,0,2172980000,0,0
2015, 대전,3011000, 대전동구,60, 문화및관광,64, 문화재,214600000,0,0,214600000,0,0
2015, 대전,3011000, 대전동구,70, 환경보호,71, 상하수도ㆍ수질,1143214000,0,0,1137056000,0,0
2015, 대전,3011000, 대전동구,70, 환경보호,72, 폐기물,9407889000,0,0,9407889000,0,0
2015, 대전,3011000, 대전동구,70, 환경보호,73, 대기,9779000,0,0,9779000,0,0
2015, 대전,3011000, 대전동구,70, 환경보호,74, 자연,368173000,0,0,368173000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,81, 기초생활보장,49410588000,0,0,49410588000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,82, 취약계층지원,37587247000,0,0,37587247000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,84, 보육ㆍ가족및여성,53797522000,0,0,53797522000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,85, 노인ㆍ청소년,61603068000,0,0,61603068000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,86, 노동,1304223000,0,0,1304223000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,87, 보훈,993270000,0,0,993270000,0,0
2015, 대전,3011000, 대전동구,80, 사회복지,89, 사회복지일반,3020239000,0,0,3020239000,0,0
2015, 대전,3011000, 대전동구,90, 보건,91, 보건의료,8420155000,0,0,8420155000,0,0
2015, 대전,3011000, 대전동구,90, 보건,93, 식품의약안전,96334000,0,0,96334000,0,0
2015, 대전,3011000, 대전동구,100, 농림해양수산,101, 농업ㆍ농촌,1332875000,0,0,1332875000,0,0
2015, 대전,3011000, 대전동구,100, 농림해양수산,102, 임업ㆍ산촌,491852000,0,0,491852000,0,0
2015, 대전,3011000, 대전동구,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,275388000,0,0,275388000,0,0
