회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 충남,4411000, 충남천안시,10, 일반공공행정,11, 입법및선거관리,1622566000,0,0,1622566000,0,0
2015, 충남,4411000, 충남천안시,10, 일반공공행정,13, 지방행정ㆍ재정지원,664393000,13780000000,0,664393000,13780000000,0
2015, 충남,4411000, 충남천안시,10, 일반공공행정,16, 일반행정,41438799000,0,0,41421737000,0,0
2015, 충남,4411000, 충남천안시,20, 공공질서및안전,23, 경찰,5408100000,0,0,4982640000,0,0
2015, 충남,4411000, 충남천안시,20, 공공질서및안전,25, 재난방재ㆍ민방위,1651950000,5110550000,0,1651950000,5109250000,0
2015, 충남,4411000, 충남천안시,50, 교육,51, 유아및초중등교육,11642404000,0,0,11642404000,0,0
2015, 충남,4411000, 충남천안시,50, 교육,53, 평생ㆍ직업교육,1382358000,0,0,1382358000,0,0
2015, 충남,4411000, 충남천안시,60, 문화및관광,61, 문화예술,32892640000,0,0,32892640000,0,0
2015, 충남,4411000, 충남천안시,60, 문화및관광,62, 관광,4427455000,0,0,4427455000,0,0
2015, 충남,4411000, 충남천안시,60, 문화및관광,63, 체육,20392920000,85000000,0,20392920000,85000000,0
2015, 충남,4411000, 충남천안시,60, 문화및관광,64, 문화재,3726581000,0,0,3726581000,0,0
2015, 충남,4411000, 충남천안시,70, 환경보호,71, 상하수도ㆍ수질,6828458000,3060000000,0,6828458000,0,0
2015, 충남,4411000, 충남천안시,70, 환경보호,72, 폐기물,40012005000,940000000,0,40012005000,940000000,0
2015, 충남,4411000, 충남천안시,70, 환경보호,73, 대기,502794000,0,0,502794000,0,0
2015, 충남,4411000, 충남천안시,70, 환경보호,74, 자연,11225831000,0,0,11225831000,0,0
2015, 충남,4411000, 충남천안시,70, 환경보호,76, 환경보호일반,511867000,0,0,511867000,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,81, 기초생활보장,38243566000,4661498000,0,38243566000,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,82, 취약계층지원,28365652000,0,0,28365652000,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,84, 보육ㆍ가족및여성,1.40055E+11,961700000,0,1.40055E+11,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,85, 노인ㆍ청소년,1.08431E+11,2501000000,0,1.08431E+11,2501000000,0
2015, 충남,4411000, 충남천안시,80, 사회복지,86, 노동,4430626000,0,0,4430626000,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,87, 보훈,3139396000,0,0,3139396000,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,88, 주택,1518780000,0,0,1518780000,0,0
2015, 충남,4411000, 충남천안시,80, 사회복지,89, 사회복지일반,5504104000,0,0,5504104000,0,0
2015, 충남,4411000, 충남천안시,90, 보건,91, 보건의료,18541520000,0,0,18541520000,0,0
2015, 충남,4411000, 충남천안시,90, 보건,93, 식품의약안전,617660000,29400000,0,617660000,0,0
2015, 충남,4411000, 충남천안시,100, 농림해양수산,101, 농업ㆍ농촌,71450086000,631740000,0,71450086000,631740000,0
2015, 충남,4411000, 충남천안시,100, 농림해양수산,102, 임업ㆍ산촌,6367384000,0,0,6253746000,0,0
2015, 충남,4411000, 충남천안시,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,8415337000,504368000,0,8415337000,504368000,0
2015, 충남,4411000, 충남천안시,120, 수송및교통,121, 도로,68518988000,3210000000,0,68518988000,0,0
2015, 충남,4411000, 충남천안시,120, 수송및교통,123, 도시철도,0,0,0,0,0,0
2015, 충남,4411000, 충남천안시,120, 수송및교통,126, 대중교통ㆍ물류등기타,37961746000,2000000000,0,37953746000,0,0
2015, 충남,4411000, 충남천안시,140, 국토및지역개발,141, 수자원,10085080000,0,0,10085080000,0,0
