회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2014, 강원,4211000, 강원춘천시,900, 기타,901, 기타,0,0,12958185000,0,0,12958185000
2014, 강원,4211000, 강원춘천시,140, 국토및지역개발,142, 지역및도시,67600000000,0,0,67600000000,0,0
2014, 강원,4211000, 강원춘천시,140, 국토및지역개발,141, 수자원,0,0,0,0,0,0
2014, 강원,4211000, 강원춘천시,70, 환경보호,71, 상하수도ㆍ수질,67984725000,601600000,0,67839346000,429175000,0
2014, 강원,4211000, 강원춘천시,10, 일반공공행정,14, 재정ㆍ금융,0,0,0,0,0,0
2014, 강원,4211000, 강원춘천시,900, 기타,901, 기타,0,0,98612354000,6265146000,0,98612354000
2014, 강원,4211000, 강원춘천시,160, 예비비,161, 예비비,8469463000,0,0,8469463000,0,0
2014, 강원,4211000, 강원춘천시,140, 국토및지역개발,143, 산업단지,0,0,0,0,0,0
2014, 강원,4211000, 강원춘천시,140, 국토및지역개발,142, 지역및도시,20609480000,63746700000,0,20609480000,601000000,0
2014, 강원,4211000, 강원춘천시,140, 국토및지역개발,141, 수자원,7904800000,915000000,0,7904800000,0,0
2014, 강원,4211000, 강원춘천시,120, 수송및교통,126, 대중교통ㆍ물류등기타,29962207000,6000800000,0,29962207000,0,0
2014, 강원,4211000, 강원춘천시,120, 수송및교통,121, 도로,22595438000,0,0,22595438000,0,0
2014, 강원,4211000, 강원춘천시,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,5291900000,0,0,5291900000,0,0
2014, 강원,4211000, 강원춘천시,110, 산업ㆍ중소기업,115, 에너지및자원개발,370930000,0,0,370930000,0,0
2014, 강원,4211000, 강원춘천시,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,6235060000,500000000,0,6235060000,0,0
2014, 강원,4211000, 강원춘천시,110, 산업ㆍ중소기업,113, 무역및투자유치,0,0,0,0,0,0
2014, 강원,4211000, 강원춘천시,100, 농림해양수산,103, 해양수산ㆍ어촌,774574000,0,0,774574000,0,0
2014, 강원,4211000, 강원춘천시,100, 농림해양수산,102, 임업ㆍ산촌,13223411000,0,0,12938530000,0,0
2014, 강원,4211000, 강원춘천시,100, 농림해양수산,101, 농업ㆍ농촌,21968650000,0,0,21880500000,0,0
2014, 강원,4211000, 강원춘천시,90, 보건,93, 식품의약안전,112459000,0,0,112459000,0,0
2014, 강원,4211000, 강원춘천시,90, 보건,91, 보건의료,9332059000,0,0,9332059000,0,0
2014, 강원,4211000, 강원춘천시,80, 사회복지,87, 보훈,1723900000,0,0,1723900000,0,0
2014, 강원,4211000, 강원춘천시,80, 사회복지,86, 노동,2518470000,0,0,2518470000,0,0
2014, 강원,4211000, 강원춘천시,80, 사회복지,85, 노인ㆍ청소년,58792493000,0,0,58792493000,0,0
2014, 강원,4211000, 강원춘천시,80, 사회복지,84, 보육ㆍ가족및여성,75114420000,0,0,75114420000,0,0
2014, 강원,4211000, 강원춘천시,80, 사회복지,82, 취약계층지원,36582749000,0,0,36582749000,0,0
2014, 강원,4211000, 강원춘천시,80, 사회복지,81, 기초생활보장,36433121000,4051310000,0,36433121000,0,0
2014, 강원,4211000, 강원춘천시,70, 환경보호,74, 자연,411268000,0,0,411268000,0,0
2014, 강원,4211000, 강원춘천시,70, 환경보호,73, 대기,450747000,0,0,450747000,0,0
